real,predict
35313.0,31093.0
35358.0,31101.0
35368.0,31103.0
35369.0,31107.0
35406.0,31114.0
35455.0,31114.0
35619.0,31115.0
35636.0,31126.0
35637.0,31133.0
35638.0,31148.0
35653.0,31154.0
35718.0,31163.0
35766.0,31166.0
35846.0,31179.0
35867.0,31183.0
35946.0,31183.0
35975.0,31191.0
36015.0,31198.0
36170.0,31200.0
36190.0,31200.0
36258.0,31212.0
36283.0,31213.0
36355.0,31226.0
36383.0,31227.0
36423.0,31229.0
36427.0,31230.0
36431.0,31234.0
36591.0,31242.0
36613.0,31245.0
36619.0,31248.0
36646.0,31257.0
36669.0,31269.0
36896.0,31270.0
36950.0,31271.0
37058.0,31279.0
37073.0,31282.0
37279.0,31283.0
37331.0,31296.0
37361.0,31302.0
37494.0,31303.0
37497.0,31309.0
0.0,31309.0
0.0,31311.0
0.0,31319.0
0.0,31325.0
0.0,31326.0
0.0,31331.0
0.0,31332.0
0.0,31332.0
0.0,31333.0
0.0,31339.0
0.0,31340.0
0.0,31344.0
0.0,31353.0
0.0,31354.0
0.0,31360.0
0.0,31367.0
0.0,31367.0
0.0,31367.0
0.0,31371.0
0.0,31387.0
0.0,31388.0
0.0,31391.0
0.0,31392.0
0.0,31393.0
0.0,31397.0
0.0,31400.0
0.0,31417.0
0.0,31425.0
0.0,31429.0
0.0,31433.0
0.0,31433.0
0.0,31450.0
0.0,31452.0
0.0,31452.0
0.0,31455.0
0.0,31462.0
0.0,31483.0
0.0,31484.0
0.0,31493.0
0.0,31505.0
0.0,31518.0
0.0,31524.0
0.0,31526.0
0.0,31527.0
0.0,31546.0
0.0,31551.0
0.0,31557.0
0.0,31559.0
0.0,31560.0
0.0,31563.0
0.0,31563.0
0.0,31578.0
0.0,31586.0
0.0,31593.0
0.0,31595.0
0.0,31596.0
0.0,31599.0
0.0,31600.0
0.0,31621.0
0.0,31626.0
0.0,31630.0
0.0,31635.0
0.0,31645.0
0.0,31651.0
0.0,31673.0
0.0,31676.0
0.0,31683.0
0.0,31689.0
0.0,31692.0
0.0,31695.0
0.0,31699.0
0.0,31705.0
0.0,31707.0
0.0,31709.0
0.0,31717.0
0.0,31727.0
0.0,31727.0
