real,predict
13176030.0,13225069.0
13176060.0,13225070.0
13176090.0,13225075.0
13176120.0,13225089.0
13176135.0,13225094.0
13176165.0,13225100.0
13176180.0,13225338.0
13176195.0,13225360.0
13176210.0,13225787.0
13176255.0,13225793.0
13176270.0,13225799.0
13176285.0,13225910.0
13176330.0,13225910.0
13176345.0,13225918.0
13176360.0,13226300.0
13176405.0,13226319.0
13176435.0,13226572.0
13176450.0,13226793.0
13176465.0,13226862.0
13176495.0,13226874.0
13176525.0,13227070.0
13176540.0,13227146.0
13176570.0,13227152.0
13176585.0,13227155.0
13176600.0,13227164.0
13176615.0,13227622.0
13176630.0,13227622.0
13176675.0,13227992.0
13176690.0,13228166.0
13176705.0,13228225.0
13176720.0,13229205.0
13176750.0,13229695.0
13176765.0,13229696.0
13176780.0,13229699.0
13176795.0,13229702.0
13176825.0,13229739.0
13176840.0,13229749.0
13176855.0,13229805.0
13176870.0,13229959.0
13176900.0,13229970.0
13176915.0,13229972.0
13176930.0,13230314.0
13176990.0,13231416.0
13177005.0,13231902.0
13177020.0,13232818.0
13177065.0,13233617.0
13177095.0,13233713.0
13177110.0,13233730.0
13177125.0,13233734.0
13177140.0,13233737.0
13177155.0,13233767.0
13177185.0,13233778.0
13177230.0,13233992.0
13177260.0,13233996.0
13177290.0,13233998.0
13177305.0,13234002.0
13177320.0,13234105.0
13177350.0,13235381.0
13177365.0,13235604.0
13177380.0,13235606.0
13177395.0,13235648.0
13177440.0,13235651.0
13177485.0,13235657.0
13177515.0,13235668.0
13177545.0,13235673.0
13177560.0,13235678.0
13177575.0,13235680.0
13177590.0,13235688.0
13177635.0,13235693.0
13177650.0,13235960.0
13177665.0,13236017.0
13177680.0,13236024.0
13177710.0,13236170.0
13177755.0,13236171.0
13177770.0,13236185.0
13177800.0,13236185.0
13177830.0,13236187.0
13177845.0,13236246.0
13177860.0,13236252.0
13177875.0,13236253.0
13177890.0,13236363.0
13177920.0,13236371.0
13177935.0,13236400.0
13177965.0,13236631.0
13177980.0,13236638.0
13177995.0,13236641.0
13178010.0,13236647.0
13178025.0,13236827.0
13178040.0,13236831.0
13178070.0,13237094.0
13178130.0,13237537.0
13178160.0,13238020.0
13178175.0,13238595.0
13178205.0,13238600.0
13178235.0,13238602.0
13178250.0,13238614.0
13178265.0,13238821.0
13178280.0,13238938.0
13178295.0,13238938.0
13178310.0,13238941.0
13178325.0,13238944.0
13178340.0,13238946.0
13178400.0,13238951.0
