real,predict
36427.0,31098.0
36431.0,31109.0
36591.0,31118.0
36613.0,31124.0
36619.0,31131.0
36646.0,31133.0
36669.0,31134.0
36896.0,31135.0
36950.0,31139.0
37058.0,31140.0
37073.0,31142.0
37279.0,31143.0
37331.0,31145.0
37361.0,31159.0
37494.0,31159.0
37497.0,31166.0
0.0,31172.0
0.0,31174.0
0.0,31178.0
0.0,31186.0
0.0,31188.0
0.0,31196.0
0.0,31204.0
0.0,31213.0
0.0,31214.0
0.0,31217.0
0.0,31221.0
0.0,31227.0
0.0,31227.0
0.0,31231.0
0.0,31231.0
0.0,31234.0
0.0,31237.0
0.0,31237.0
0.0,31239.0
0.0,31248.0
0.0,31248.0
0.0,31250.0
0.0,31253.0
0.0,31261.0
0.0,31264.0
0.0,31267.0
0.0,31274.0
0.0,31287.0
0.0,31289.0
0.0,31291.0
0.0,31292.0
0.0,31296.0
0.0,31306.0
0.0,31310.0
0.0,31325.0
0.0,31327.0
0.0,31332.0
0.0,31333.0
0.0,31333.0
0.0,31334.0
0.0,31334.0
0.0,31338.0
0.0,31345.0
0.0,31345.0
0.0,31347.0
0.0,31350.0
0.0,31352.0
0.0,31355.0
0.0,31355.0
0.0,31357.0
0.0,31358.0
0.0,31367.0
0.0,31370.0
0.0,31378.0
0.0,31389.0
0.0,31391.0
0.0,31392.0
0.0,31392.0
0.0,31395.0
0.0,31402.0
0.0,31402.0
0.0,31403.0
0.0,31408.0
0.0,31421.0
0.0,31429.0
0.0,31431.0
0.0,31437.0
0.0,31448.0
0.0,31451.0
0.0,31453.0
0.0,31457.0
0.0,31459.0
0.0,31460.0
0.0,31461.0
0.0,31466.0
0.0,31467.0
0.0,31470.0
0.0,31473.0
0.0,31475.0
0.0,31476.0
0.0,31481.0
0.0,31484.0
0.0,31489.0
0.0,31492.0
0.0,31493.0
0.0,31499.0
0.0,31502.0
0.0,31514.0
0.0,31535.0
0.0,31548.0
0.0,31548.0
0.0,31550.0
0.0,31553.0
0.0,31553.0
0.0,31555.0
0.0,31558.0
0.0,31562.0
0.0,31563.0
0.0,31564.0
0.0,31565.0
0.0,31568.0
0.0,31575.0
0.0,31581.0
0.0,31587.0
0.0,31591.0
0.0,31595.0
0.0,31601.0
0.0,31606.0
0.0,31609.0
0.0,31610.0
0.0,31615.0
0.0,31622.0
0.0,31623.0
0.0,31627.0
0.0,31652.0
0.0,31654.0
0.0,31659.0
0.0,31660.0
0.0,31661.0
0.0,31666.0
0.0,31669.0
0.0,31672.0
0.0,31677.0
0.0,31678.0
0.0,31680.0
0.0,31682.0
0.0,31683.0
0.0,31685.0
0.0,31689.0
0.0,31695.0
0.0,31700.0
0.0,31718.0
0.0,31722.0
0.0,31730.0
0.0,31730.0
0.0,31731.0
0.0,31735.0
0.0,31745.0
0.0,31747.0
0.0,31752.0
0.0,31768.0
0.0,31773.0
0.0,31779.0
0.0,31789.0
0.0,31790.0
0.0,31795.0
0.0,31796.0
0.0,31799.0
0.0,31800.0
0.0,31801.0
0.0,31812.0
0.0,31813.0
0.0,31816.0
0.0,31842.0
0.0,31851.0
0.0,31861.0
0.0,31863.0
0.0,31869.0
0.0,31869.0
0.0,31869.0
0.0,31873.0
0.0,31878.0
0.0,31880.0
0.0,31883.0
0.0,31885.0
0.0,31893.0
0.0,31909.0
0.0,31911.0
0.0,31922.0
0.0,31927.0
0.0,31931.0
0.0,31934.0
0.0,31936.0
0.0,31936.0
0.0,31937.0
0.0,31946.0
0.0,31948.0
0.0,31952.0
0.0,31962.0
