real,predict
34010.0,33632.0
34011.0,33632.0
34011.0,33692.0
34011.0,33700.0
34014.0,33700.0
34019.0,33765.0
34019.0,33814.0
34060.0,33814.0
34060.0,33868.0
34061.0,33868.0
34085.0,33868.0
34085.0,33868.0
34162.0,33868.0
34162.0,33868.0
34162.0,33877.0
34162.0,33892.0
34162.0,33892.0
34162.0,33892.0
34169.0,33967.0
34200.0,33971.0
34203.0,33977.0
34207.0,33977.0
34222.0,33989.0
34222.0,33991.0
34225.0,34012.0
34229.0,34023.0
34244.0,34026.0
34244.0,34036.0
34245.0,34039.0
34245.0,34050.0
34255.0,34071.0
34255.0,34071.0
34255.0,34073.0
34256.0,34094.0
34271.0,34115.0
34272.0,34121.0
34272.0,34132.0
34272.0,34163.0
34273.0,34190.0
34273.0,34190.0
34273.0,34216.0
34273.0,34279.0
34281.0,34280.0
34298.0,34282.0
34298.0,34283.0
34301.0,34283.0
34301.0,34286.0
34301.0,34286.0
34304.0,34309.0
34304.0,34313.0
34308.0,34316.0
34308.0,34316.0
34312.0,34322.0
34314.0,34327.0
34329.0,34327.0
34329.0,34327.0
34329.0,34327.0
34335.0,34374.0
34335.0,34374.0
34340.0,34374.0
34344.0,34374.0
34344.0,34378.0
34344.0,34382.0
34345.0,34382.0
34345.0,34386.0
34345.0,34401.0
34348.0,34401.0
34348.0,34401.0
34361.0,34422.0
34361.0,34422.0
34361.0,34422.0
34361.0,34422.0
34368.0,34422.0
34368.0,34422.0
34372.0,34424.0
34372.0,34456.0
34374.0,34456.0
34374.0,34456.0
34381.0,34456.0
34382.0,34456.0
34383.0,34473.0
34384.0,34473.0
34389.0,34492.0
34397.0,34495.0
34397.0,34503.0
34397.0,34539.0
34398.0,34560.0
34398.0,34565.0
34399.0,34573.0
34399.0,34573.0
34399.0,34587.0
34405.0,34587.0
34406.0,34587.0
34406.0,34587.0
34415.0,34587.0
34415.0,34597.0
34415.0,34602.0
34427.0,34602.0
34428.0,34625.0
34431.0,34628.0
34439.0,34628.0
34446.0,34628.0
34446.0,34628.0
34456.0,34628.0
34456.0,34663.0
34469.0,34663.0
34469.0,34668.0
34469.0,34668.0
34469.0,34668.0
34469.0,34668.0
34469.0,34668.0
34506.0,34673.0
34506.0,34676.0
34523.0,34676.0
34523.0,34676.0
34528.0,34676.0
34528.0,34699.0
34536.0,34706.0
34536.0,34712.0
34536.0,34712.0
34544.0,34716.0
34692.0,34734.0
34692.0,34749.0
34692.0,34751.0
34705.0,34754.0
34705.0,34754.0
34707.0,34764.0
34707.0,34764.0
34707.0,34764.0
34707.0,34777.0
34707.0,34803.0
34707.0,34803.0
34709.0,34803.0
34709.0,34803.0
34709.0,34803.0
34709.0,34803.0
34711.0,34803.0
34712.0,34823.0
34712.0,34823.0
34713.0,34823.0
34713.0,34823.0
34713.0,34855.0
34713.0,34871.0
34713.0,34889.0
34713.0,34903.0
34713.0,34904.0
34713.0,34915.0
34713.0,34935.0
34713.0,34941.0
34713.0,34941.0
34744.0,34948.0
34744.0,34948.0
34748.0,34975.0
34748.0,34977.0
34750.0,34978.0
34827.0,34991.0
34827.0,35004.0
34827.0,35004.0
34827.0,35022.0
34827.0,35022.0
34827.0,35022.0
34830.0,35022.0
34830.0,35022.0
34848.0,35022.0
34857.0,35024.0
34857.0,35047.0
34863.0,35050.0
34868.0,35050.0
34868.0,35050.0
34883.0,35050.0
34883.0,35062.0
34890.0,35062.0
34923.0,35071.0
34923.0,35099.0
34940.0,35100.0
34940.0,35100.0
34950.0,35128.0
34950.0,35128.0
34950.0,35133.0
34950.0,35171.0
34970.0,35171.0
34970.0,35189.0
34974.0,35189.0
34975.0,35189.0
35010.0,35189.0
35010.0,35199.0
35056.0,35203.0
35056.0,35209.0
35056.0,35209.0
35056.0,35211.0
35056.0,35221.0
35056.0,35223.0
35056.0,35232.0
35056.0,35232.0
35068.0,35234.0
35136.0,35247.0
35186.0,35275.0
35186.0,35285.0
35207.0,35289.0
35207.0,35289.0
35482.0,35289.0
35572.0,35293.0
35572.0,35293.0
35579.0,35293.0
35579.0,35293.0
35710.0,35308.0
35710.0,35308.0
35925.0,35326.0
35925.0,35326.0
35936.0,35346.0
35945.0,35346.0
35952.0,35346.0
36054.0,35346.0
36062.0,35350.0
36069.0,35352.0
36069.0,35352.0
36070.0,35352.0
36119.0,35352.0
36127.0,35352.0
36127.0,35352.0
36127.0,35352.0
36127.0,35352.0
36127.0,35352.0
36180.0,35352.0
36183.0,35352.0
36183.0,35352.0
36183.0,35352.0
36183.0,35372.0
36183.0,35379.0
36187.0,35380.0
36187.0,35389.0
36188.0,35434.0
36192.0,35435.0
36192.0,35448.0
36192.0,35454.0
36194.0,35468.0
36196.0,35487.0
36196.0,35514.0
36198.0,35530.0
36236.0,35530.0
36252.0,35536.0
36300.0,35549.0
36305.0,35549.0
36305.0,35549.0
36305.0,35560.0
36305.0,35563.0
36305.0,35583.0
36305.0,35589.0
36305.0,35601.0
36305.0,35617.0
36306.0,35617.0
36306.0,35623.0
36306.0,35623.0
36306.0,35630.0
36307.0,35630.0
36307.0,35630.0
36307.0,35644.0
36307.0,35644.0
36307.0,35644.0
36307.0,35644.0
36307.0,35644.0
36307.0,35644.0
36316.0,35652.0
36324.0,35695.0
36347.0,35695.0
36347.0,35695.0
36429.0,35704.0
36429.0,35723.0
36429.0,35723.0
36429.0,35723.0
36430.0,35735.0
36442.0,35775.0
36442.0,35788.0
36446.0,35790.0
36446.0,35815.0
36446.0,35815.0
36446.0,35816.0
36446.0,35816.0
36446.0,35825.0
36446.0,35825.0
36446.0,35827.0
36446.0,35827.0
36446.0,35852.0
36449.0,35853.0
36449.0,35853.0
36449.0,35856.0
36449.0,35856.0
36452.0,35856.0
36452.0,35865.0
36452.0,35865.0
36452.0,35869.0
36452.0,35876.0
36454.0,35889.0
36454.0,35889.0
36454.0,35896.0
36454.0,35934.0
36456.0,35936.0
36456.0,35942.0
36456.0,35942.0
36456.0,35984.0
36456.0,35984.0
36456.0,35984.0
36457.0,35984.0
36457.0,35984.0
36457.0,35984.0
36457.0,35984.0
36457.0,35984.0
36457.0,35984.0
36457.0,35992.0
36457.0,36032.0
36457.0,36060.0
36457.0,36060.0
36458.0,36060.0
36458.0,36098.0
36458.0,36108.0
36458.0,36108.0
36458.0,36109.0
36458.0,36109.0
36458.0,36150.0
36496.0,36164.0
36613.0,36166.0
36613.0,36173.0
36613.0,36180.0
36613.0,36180.0
36613.0,36183.0
36658.0,36190.0
36699.0,36195.0
36727.0,36198.0
36727.0,36218.0
36789.0,36243.0
36789.0,36273.0
36795.0,36316.0
36795.0,36316.0
36813.0,36318.0
36813.0,36318.0
36813.0,36318.0
36813.0,36318.0
36813.0,36319.0
36813.0,36324.0
36813.0,36324.0
36813.0,36324.0
36848.0,36324.0
36848.0,36356.0
36848.0,36364.0
36848.0,36364.0
36848.0,36364.0
36848.0,36364.0
36848.0,36364.0
36848.0,36364.0
36848.0,36364.0
36895.0,36364.0
36895.0,36394.0
36895.0,36398.0
36915.0,36413.0
36941.0,36413.0
36941.0,36413.0
36943.0,36418.0
36943.0,36423.0
36948.0,36423.0
36952.0,36428.0
