real,predict
13176030.0,13210479.0
13176060.0,13210641.0
13176090.0,13211192.0
13176120.0,13211315.0
13176135.0,13211535.0
13176165.0,13211569.0
13176180.0,13211569.0
13176195.0,13211645.0
13176210.0,13212044.0
13176255.0,13212139.0
13176270.0,13212552.0
13176285.0,13212635.0
13176330.0,13212776.0
13176345.0,13213065.0
13176360.0,13213066.0
13176405.0,13213155.0
13176435.0,13213349.0
13176450.0,13213359.0
13176465.0,13213778.0
13176495.0,13213843.0
13176525.0,13213949.0
13176540.0,13214120.0
13176570.0,13214143.0
13176585.0,13214149.0
13176600.0,13214167.0
13176615.0,13214186.0
13176630.0,13214664.0
13176675.0,13214671.0
13176690.0,13214683.0
13176705.0,13214811.0
13176720.0,13214933.0
13176750.0,13215089.0
13176765.0,13215107.0
13176780.0,13215187.0
13176795.0,13215251.0
13176825.0,13215259.0
13176840.0,13215311.0
13176855.0,13215333.0
13176870.0,13215373.0
13176900.0,13215410.0
13176915.0,13215460.0
13176930.0,13215605.0
13176990.0,13215828.0
13177005.0,13215852.0
13177020.0,13216022.0
13177065.0,13216310.0
13177095.0,13216374.0
13177110.0,13216459.0
13177125.0,13217370.0
13177140.0,13217415.0
13177155.0,13217486.0
13177185.0,13217523.0
13177230.0,13217972.0
13177260.0,13218007.0
13177290.0,13218234.0
13177305.0,13218365.0
13177320.0,13218446.0
13177350.0,13218561.0
13177365.0,13218844.0
13177380.0,13218895.0
13177395.0,13218983.0
13177440.0,13219119.0
13177485.0,13219172.0
13177515.0,13219411.0
13177545.0,13219744.0
13177560.0,13219831.0
13177575.0,13220035.0
13177590.0,13220036.0
13177635.0,13220090.0
13177650.0,13220533.0
13177665.0,13220720.0
13177680.0,13220752.0
13177710.0,13220921.0
13177755.0,13220963.0
13177770.0,13221057.0
13177800.0,13221380.0
13177830.0,13221405.0
13177845.0,13221736.0
13177860.0,13221743.0
13177875.0,13221760.0
13177890.0,13222064.0
13177920.0,13222151.0
13177935.0,13222312.0
13177965.0,13222316.0
13177980.0,13222344.0
13177995.0,13222442.0
13178010.0,13222646.0
13178025.0,13222860.0
13178040.0,13223232.0
13178070.0,13223381.0
13178130.0,13223785.0
13178160.0,13223843.0
13178175.0,13223950.0
13178205.0,13224222.0
13178235.0,13224267.0
13178250.0,13224935.0
13178265.0,13224947.0
13178280.0,13225097.0
13178295.0,13225205.0
13178310.0,13225268.0
13178325.0,13225284.0
13178340.0,13225377.0
13178400.0,13225662.0
13178460.0,13225687.0
13178505.0,13225985.0
13178535.0,13226035.0
13178550.0,13226051.0
13178565.0,13226381.0
13178580.0,13226401.0
13178595.0,13226478.0
13178610.0,13226482.0
13178640.0,13226981.0
13178655.0,13227180.0
13178670.0,13227630.0
13178700.0,13228074.0
13178745.0,13228181.0
13178775.0,13228220.0
13178790.0,13228270.0
13178805.0,13228298.0
13178820.0,13228445.0
13178835.0,13228464.0
13178850.0,13228739.0
13178865.0,13228787.0
13178880.0,13228857.0
13178910.0,13229219.0
13178925.0,13229257.0
13178955.0,13229496.0
13178985.0,13229721.0
13179015.0,13229816.0
13179060.0,13230019.0
13179075.0,13230407.0
13179105.0,13230456.0
13179135.0,13230473.0
13179195.0,13230715.0
13179210.0,13230851.0
13179225.0,13230882.0
13179240.0,13231240.0
13179255.0,13231331.0
13179270.0,13231481.0
13179285.0,13231679.0
13179300.0,13231880.0
13179420.0,13231883.0
13179435.0,13232235.0
13179450.0,13232544.0
13179465.0,13232745.0
13179480.0,13232795.0
13179495.0,13233146.0
13179510.0,13233259.0
13179525.0,13233677.0
13179555.0,13233702.0
13179570.0,13234160.0
13179660.0,13234199.0
13179675.0,13234627.0
13179705.0,13234786.0
13179735.0,13234991.0
13179750.0,13235022.0
13179765.0,13235028.0
13179780.0,13235319.0
13179795.0,13235396.0
13179810.0,13235599.0
13179825.0,13235809.0
13179840.0,13235978.0
13179855.0,13236605.0
13179870.0,13237227.0
13179885.0,13237365.0
13179915.0,13237682.0
13179945.0,13237889.0
13179960.0,13238097.0
